City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,mehamn,71.0357,27.8492,35.55,80,75,19.57,NO,1676584263
365,debre zeyit,8.75,38.9833,60.13,62,16,7.38,ET,1676584264
366,mayor pablo lagerenza,-19.9309,-60.7718,91.11,45,31,17.74,PY,1676584264
367,zirandaro,18.45,-100.9833,98.74,12,0,3.47,MX,1676584265
368,anadyr,64.75,177.4833,-12.5,75,40,2.24,RU,1676584265
369,ixtapa,20.7,-105.2,74.43,64,100,11.5,MX,1676583754
370,kargasok,59.0556,80.8572,13.95,81,100,14.27,RU,1676583793
371,conde,-7.2597,-34.9075,81.86,78,20,10.36,BR,1676584266
372,kaitangata,-46.2817,169.8464,62.55,65,90,5.75,NZ,1676584266
373,wajir,1.7471,40.0573,79.86,42,78,15.86,KE,1676584267
374,berezanka,46.8526,31.388,34.65,83,100,9.04,UA,1676584267
375,ust-donetskiy,47.6419,40.8718,13.05,95,91,4.81,RU,1676584268
376,buala,-8.145,159.5921,82.35,78,100,4.52,SB,1676584268
377,vrangel,42.7297,133.0839,25.86,91,48,5.37,RU,1676583757
378,nantucket,41.2835,-70.0995,53.71,82,40,9.22,US,1676584062
379,fonte boa,-2.4959,-66.2662,78.39,92,100,1.48,BR,1676584269
380,segovia,41.1667,-4.0,44.44,47,0,6.11,ES,1676584269
381,tucuman,-26.8241,-65.2226,69.8,83,40,6.91,AR,1676583780
382,kukmor,56.1855,50.8944,12.81,97,100,5.17,RU,1676584270
383,kikwit,-5.041,18.8162,72.64,83,71,1.61,CD,1676584270
384,vila,42.0304,-8.1588,45.48,67,3,4.0,PT,1676583695
385,springfield,37.2153,-93.2982,26.46,80,100,11.5,US,1676583749
386,tabou,4.423,-7.3528,80.22,83,23,5.64,CI,1676584271
387,dunedin,-45.8742,170.5036,64.8,59,38,3.0,NZ,1676583799
388,millbrook,32.4799,-86.3619,77.07,69,20,9.22,US,1676584272
389,salaga,8.5508,-0.5188,84.07,13,59,3.53,GH,1676584272
390,muyezerskiy,63.9333,31.65,22.68,92,100,14.29,RU,1676584273
391,progreso,21.2833,-89.6667,93.31,46,0,6.69,MX,1676583687
392,flinders,-34.5833,150.8552,77.25,77,0,5.99,AU,1676584273
393,taltal,-25.4,-70.4833,70.68,78,26,1.7,CL,1676584274
394,mecca,21.4267,39.8261,66.15,40,10,9.1,SA,1676584274
395,karratha,-20.7377,116.8463,89.67,25,5,10.29,AU,1676584077
396,voskresenskoye,56.8381,45.4317,11.35,98,92,4.59,RU,1676584275
397,dongsheng,39.8161,109.9776,23.61,81,100,3.0,CN,1676584276
398,yar-sale,66.8333,70.8333,20.07,85,98,11.81,RU,1676584276
399,vostok,46.4856,135.8833,-2.76,91,78,5.12,RU,1676583763
400,shubarshi,48.5872,57.1869,18.59,95,100,11.5,KZ,1676584276
401,pacifica,37.6138,-122.4869,60.73,42,0,11.5,US,1676584277
402,luanda,-8.8368,13.2343,78.53,82,100,6.17,AO,1676584277
403,palu,-0.8917,119.8707,74.1,95,100,2.42,ID,1676584279
404,hershey,40.2859,-76.6503,54.64,90,100,6.91,US,1676584279
405,byron bay,-28.65,153.6167,71.94,70,6,4.97,AU,1676584280
406,jiayuguan,39.8167,98.3,31.01,67,100,5.53,CN,1676584280
407,yankton,42.8711,-97.3973,23.25,58,0,5.75,US,1676584281
408,gat,31.61,34.7642,49.41,100,3,2.75,IL,1676584281
409,ekibastuz,51.6667,75.3667,-9.65,100,54,3.36,KZ,1676584282
410,inhambane,-23.865,35.3833,78.06,84,3,8.88,MZ,1676583813
411,palmer,42.1584,-72.3287,58.37,54,100,0.0,US,1676584282
412,kamaishi,39.2667,141.8833,30.29,84,50,5.32,JP,1676584283
413,mulege,26.8833,-111.9833,60.49,31,3,17.52,MX,1676584283
414,valparaiso,-33.0393,-71.6273,71.01,74,40,12.66,CL,1676584197
415,labuhan,-6.8844,112.2051,75.34,91,100,7.11,ID,1676584284
416,vanimo,-2.6741,141.3028,74.57,97,100,3.85,PG,1676583771
417,kapoeta,4.7717,33.5903,84.96,23,85,6.91,SS,1676584284
418,luocheng,29.3848,104.0286,48.43,75,99,1.72,CN,1676584285
419,bridlington,54.0831,-0.1919,51.89,87,100,17.65,GB,1676584285
420,palencia,42.4167,-4.5,48.79,71,2,7.02,ES,1676584285
421,oussouye,12.485,-16.5469,77.18,74,51,7.81,SN,1676584286
422,okha,53.5739,142.9478,-15.38,99,46,10.33,RU,1676584286
423,ensenada,31.8667,-116.6167,60.76,22,100,2.28,MX,1676584129
424,santa fe,-31.6333,-60.7,78.94,58,100,21.0,AR,1676584146
425,bosaso,11.2842,49.1816,73.94,81,12,1.86,SO,1676584287
426,batemans bay,-35.7167,150.1833,69.1,51,2,3.29,AU,1676584287
427,guantanamo,20.1444,-75.2092,83.77,49,0,11.63,CU,1676584288
428,lavrentiya,65.5833,-171.0,-16.6,86,100,8.25,RU,1676583718
429,broken hill,-31.95,141.4333,87.39,25,0,10.51,AU,1676583697
430,katsuura,35.1333,140.3,43.48,86,95,6.35,JP,1676584289
431,lompoc,34.6391,-120.4579,63.59,36,75,8.01,US,1676583534
432,soe,-9.8607,124.284,67.15,90,93,3.42,ID,1676584290
433,bykovo,55.6361,38.0803,17.33,86,75,4.47,RU,1676584291
434,itapaci,-14.9508,-49.5494,76.68,78,87,3.85,BR,1676584291
435,kigoma,-4.8769,29.6267,72.19,78,40,0.0,TZ,1676584291
436,rio bueno,-40.3167,-72.9667,64.54,29,97,10.89,CL,1676584292
437,sao jose da coroa grande,-8.8978,-35.1478,79.68,78,41,12.55,BR,1676584292
438,chicama,-7.8447,-79.1469,79.34,59,88,9.22,PE,1676584293
439,karanja,20.4833,77.4833,70.77,24,0,4.0,IN,1676584112
440,baranchinskiy,58.1617,59.6991,-3.82,100,100,1.48,RU,1676584293
441,las margaritas,16.3167,-91.9833,82.17,25,0,4.32,MX,1676584294
442,goure,13.9835,10.2704,63.59,15,0,14.74,NE,1676584294
443,husavik,66.0449,-17.3389,25.88,81,77,8.05,IS,1676584294
444,murashi,59.3999,48.9615,-5.76,100,100,2.64,RU,1676584295
445,golpayegan,33.4537,50.2884,15.3,77,0,6.15,IR,1676584295
446,morehead,37.2711,-87.1764,62.85,92,100,6.91,US,1676583770
447,yurimaguas,-5.9,-76.0833,89.76,62,20,8.05,PE,1676584296
448,zhifang,30.35,114.3167,44.58,63,75,1.86,CN,1676584296
449,luderitz,-26.6481,15.1594,62.8,95,1,10.13,NA,1676584297
450,dungarvan,52.0881,-7.6253,52.21,100,100,11.01,IE,1676584297
451,fez,34.0372,-4.9998,62.85,44,75,4.61,MA,1676584297
452,kinablangan,7.6947,126.5503,75.06,87,97,12.46,PH,1676584298
453,sao miguel do araguaia,-13.275,-50.1628,80.06,69,100,4.99,BR,1676584298
454,codrington,-38.2667,141.9667,72.46,45,30,8.93,AU,1676583772
455,praia da vitoria,38.7333,-27.0667,58.75,77,40,13.78,PT,1676583797
456,rutana,-3.8667,30.1,56.3,86,81,3.29,BI,1676584299
457,pathein,16.7833,94.7333,67.84,90,44,4.41,MM,1676584299
458,rio grande,-32.035,-52.0986,77.11,77,43,14.94,BR,1676583497
459,pandan,14.0453,124.1694,75.78,74,95,19.3,PH,1676584300
460,nagorsk,59.3172,50.8078,-7.87,100,98,2.64,RU,1676584300
461,mount gambier,-37.8333,140.7667,67.57,75,10,6.89,AU,1676583709
462,tatawin,32.9297,10.4518,52.07,65,2,4.41,TN,1676584300
463,nabinagar,23.8917,90.9733,59.72,48,0,3.96,BD,1676584301
464,faya,18.3851,42.4509,55.92,83,7,2.46,SA,1676584301
465,jasdan,22.0333,71.2,75.52,27,0,7.99,IN,1676584302
466,khani,41.9563,42.9566,24.37,92,97,4.16,GE,1676584302
467,matamoros,25.5333,-103.25,74.55,8,88,12.46,MX,1676584302
468,klyuchevskiy,53.5317,119.4519,0.68,97,100,3.27,RU,1676584303
469,rugby,52.3709,-1.2642,51.26,92,100,14.83,GB,1676584303
470,bonavista,48.6499,-53.1147,33.8,96,100,17.45,CA,1676584304
471,kiunga,-6.1219,141.2906,74.61,98,100,1.14,PG,1676584304
472,kunming,25.0389,102.7183,48.13,93,40,13.42,CN,1676584305
473,brattleboro,42.8509,-72.5579,54.28,71,100,3.0,US,1676584062
474,skibbereen,51.55,-9.2667,53.11,93,100,19.6,IE,1676584305
475,durango,24.8333,-104.8333,70.32,16,98,20.27,MX,1676584306
476,bonga,7.2833,36.2333,63.05,47,78,1.5,ET,1676584306
477,nouadhibou,20.931,-17.0347,62.58,55,0,21.85,MR,1676583719
478,velingara,13.15,-14.1167,87.82,19,72,1.19,SN,1676584306
479,coos bay,43.3665,-124.2179,48.24,89,100,4.61,US,1676584080
480,kaeo,-35.1,173.7833,69.33,76,10,6.06,NZ,1676584307
481,pochutla,15.7432,-96.4661,85.82,54,4,9.75,MX,1676584307
482,jalu,29.0331,21.5482,54.18,47,100,7.76,LY,1676584308
483,suraabad,40.8192,49.4687,33.22,84,89,1.28,AZ,1676584308
484,isiro,2.7739,27.616,69.26,38,60,4.27,CD,1676584308
485,beloha,-25.1667,45.05,75.11,78,74,4.79,MG,1676584309
486,agadez,19.75,10.25,58.14,23,83,9.82,NE,1676584309
487,poum,-20.2333,164.0167,77.92,69,68,10.07,NC,1676584309
488,usinsk,65.9939,57.5281,11.08,91,100,17.13,RU,1676584310
489,brae,60.3964,-1.353,43.74,83,100,18.66,GB,1676583748
490,bilibino,68.0546,166.4372,-39.95,99,56,2.37,RU,1676584310
491,yenagoa,4.9247,6.2642,79.52,76,12,4.81,NG,1676584311
492,zyryanka,65.75,150.85,-43.26,100,64,2.62,RU,1676584311
493,namatanai,-3.6667,152.4333,81.55,76,97,2.98,PG,1676584311
494,aldan,58.6031,125.3894,-6.23,98,100,5.28,RU,1676584312
495,vigrestad,58.5667,5.7,44.28,93,100,10.22,NO,1676584312
496,les cayes,18.2,-73.75,79.63,64,1,9.66,HT,1676584313
497,christchurch,-43.5333,172.6333,64.9,73,100,8.05,NZ,1676583563
498,kapuskasing,49.4169,-82.4331,5.09,66,75,9.22,CA,1676584313
499,greece,43.2098,-77.6931,41.67,81,100,10.36,US,1676584314
500,filadelfia,39.9523,-75.1638,57.15,94,100,5.75,US,1676584121
501,northam,51.0333,-4.2167,54.39,99,100,16.84,GB,1676584314
502,chapeco,-27.0964,-52.6183,82.15,54,40,6.91,BR,1676584315
503,magadan,59.5667,150.8,-2.47,80,100,7.45,RU,1676584316
504,ayagoz,47.9714,80.4392,-5.48,100,83,10.58,KZ,1676584316
505,berberati,4.2612,15.7922,73.02,25,100,4.79,CF,1676584316
506,greenville,35.6127,-77.3663,75.36,66,40,11.5,US,1676583805
507,cockburn town,21.4612,-71.1419,76.96,69,40,17.27,TC,1676584059
508,baherden,38.4362,57.4316,40.93,85,98,3.44,TM,1676584317
509,urumqi,43.801,87.6005,13.15,86,75,0.0,CN,1676584317
510,beaverlodge,55.2166,-119.4361,36.75,68,100,17.2,CA,1676584318
511,san luis,-33.295,-66.3356,64.13,33,1,22.06,AR,1676584318
512,innisfail,-17.5333,146.0333,73.67,92,100,3.87,AU,1676584318
513,villarrica,-25.75,-56.4333,77.95,81,68,9.98,PY,1676584319
514,uglich,57.5275,38.3317,8.01,98,100,2.73,RU,1676584319
515,ban nahin,18.2418,104.2122,57.38,88,92,3.69,LA,1676584320
516,kedougou,12.5579,-12.1743,88.38,30,55,0.0,SN,1676584320
517,yuli,9.6989,10.2744,73.92,19,2,11.01,NG,1676584321
518,olinda,-8.0089,-34.8553,83.93,70,75,8.05,BR,1676584321
519,caucaia,-3.7361,-38.6531,80.55,75,75,2.3,BR,1676584322
520,port hardy,50.6996,-127.4199,37.58,100,100,12.66,CA,1676583798
521,tsaratanana,-16.7833,47.65,73.83,92,100,3.06,MG,1676584322
522,san roque,36.2107,-5.3842,58.03,77,20,26.46,ES,1676584323
523,saint anthony,45.0205,-93.218,20.93,55,0,16.11,US,1676584323
524,margate,51.3813,1.3862,49.87,89,100,5.01,GB,1676583601
525,tura,25.5198,90.2201,60.3,49,0,2.35,IN,1676584323
526,vershino-darasunskiy,52.35,115.5167,-0.44,98,100,2.71,RU,1676584324
527,chirongui,-12.9319,45.1483,78.73,75,96,7.14,YT,1676584324
528,inirida,3.8653,-67.9239,78.08,92,100,0.94,CO,1676584325
529,brejo da madre de deus,-8.1458,-36.3711,76.03,64,91,13.51,BR,1676584326
530,camacha,33.0833,-16.3333,60.22,67,40,17.27,PT,1676584326
531,key west,24.5557,-81.7826,81.0,74,0,10.36,US,1676584182
532,sabha,27.0377,14.4283,51.96,44,96,11.59,LY,1676584327
533,iskateley,67.6803,53.1512,16.02,81,100,18.63,RU,1676584327
534,sudova vyshnya,49.7889,23.3722,35.83,81,100,11.52,UA,1676584328
535,cacule,-14.5033,-42.2222,77.97,53,95,4.68,BR,1676584328
536,nemuro,43.3236,145.575,18.68,81,33,5.77,JP,1676584329
537,acapulco,16.8634,-99.8901,83.37,55,0,11.27,MX,1676584096
538,raudeberg,61.9875,5.1352,38.95,73,100,26.55,NO,1676584329
539,mangrol,21.1167,70.1167,74.41,38,0,8.79,IN,1676584330
540,pullman,46.7313,-117.1796,45.84,53,0,13.0,US,1676584153
541,fort nelson,58.8053,-122.7002,9.99,67,75,9.22,CA,1676584331
542,raga,8.4596,25.678,66.78,24,65,4.61,SS,1676584331
543,urdoma,61.7533,48.5442,-4.38,100,73,3.13,RU,1676584331
544,asau,46.4333,26.4,43.72,88,79,7.63,RO,1676584332
545,bang lamung,13.047,100.9289,83.39,57,94,12.1,TH,1676584333
546,kalmunai,7.4167,81.8167,77.43,65,97,6.8,LK,1676584333
